Estacion;Fecha inicial;Fecha final;PM2.5
ZIPAQUIRA - URBANO;8/01/2024 11:00;8/01/2024 11:59;4,14
ZIPAQUIRA - URBANO;8/01/2024 10:00;8/01/2024 10:59;11
ZIPAQUIRA - URBANO;8/01/2024 9:00;8/01/2024 9:59;12,93
ZIPAQUIRA - URBANO;8/01/2024 8:00;8/01/2024 8:59;11,1
ZIPAQUIRA - URBANO;8/01/2024 7:00;8/01/2024 7:59;13,39
ZIPAQUIRA - URBANO;8/01/2024 6:00;8/01/2024 6:59;10,88
ZIPAQUIRA - URBANO;8/01/2024 5:00;8/01/2024 5:59;9,9
ZIPAQUIRA - URBANO;8/01/2024 4:00;8/01/2024 4:59;7,96
ZIPAQUIRA - URBANO;8/01/2024 3:00;8/01/2024 3:59;8,2
ZIPAQUIRA - URBANO;8/01/2024 2:00;8/01/2024 2:59;7,66
ZIPAQUIRA - URBANO;8/01/2024 1:00;8/01/2024 1:59;6,09
ZIPAQUIRA - URBANO;8/01/2024 0:00;8/01/2024 0:59;6,05
ZIPAQUIRA - URBANO;7/01/2024 23:00;7/01/2024 23:59;6,16
ZIPAQUIRA - URBANO;7/01/2024 22:00;7/01/2024 22:59;6,69
ZIPAQUIRA - URBANO;7/01/2024 21:00;7/01/2024 21:59;8,55
ZIPAQUIRA - URBANO;7/01/2024 20:00;7/01/2024 20:59;13,01
ZIPAQUIRA - URBANO;7/01/2024 19:00;7/01/2024 19:59;8,36
ZIPAQUIRA - URBANO;7/01/2024 18:00;7/01/2024 18:59;6,9
ZIPAQUIRA - URBANO;7/01/2024 17:00;7/01/2024 17:59;5,91
ZIPAQUIRA - URBANO;7/01/2024 16:00;7/01/2024 16:59;4,15
ZIPAQUIRA - URBANO;7/01/2024 15:00;7/01/2024 15:59;4,24
ZIPAQUIRA - URBANO;7/01/2024 14:00;7/01/2024 14:59;3,64
ZIPAQUIRA - URBANO;7/01/2024 13:00;7/01/2024 13:59;3,23
ZIPAQUIRA - URBANO;7/01/2024 12:00;7/01/2024 12:59;3,05
ZIPAQUIRA - URBANO;7/01/2024 11:00;7/01/2024 11:59;4,42
ZIPAQUIRA - URBANO;7/01/2024 10:00;7/01/2024 10:59;8,28
ZIPAQUIRA - URBANO;7/01/2024 9:00;7/01/2024 9:59;18,7
ZIPAQUIRA - URBANO;7/01/2024 8:00;7/01/2024 8:59;30,73
ZIPAQUIRA - URBANO;7/01/2024 7:00;7/01/2024 7:59;13,12
ZIPAQUIRA - URBANO;7/01/2024 6:00;7/01/2024 6:59;8,43
ZIPAQUIRA - URBANO;7/01/2024 5:00;7/01/2024 5:59;7,83
ZIPAQUIRA - URBANO;7/01/2024 4:00;7/01/2024 4:59;5,79
ZIPAQUIRA - URBANO;7/01/2024 3:00;7/01/2024 3:59;7,78
ZIPAQUIRA - URBANO;7/01/2024 2:00;7/01/2024 2:59;7,41
ZIPAQUIRA - URBANO;7/01/2024 1:00;7/01/2024 1:59;5,87
ZIPAQUIRA - URBANO;7/01/2024 0:00;7/01/2024 0:59;6,88
ZIPAQUIRA - URBANO;6/01/2024 23:00;6/01/2024 23:59;8,18
ZIPAQUIRA - URBANO;6/01/2024 22:00;6/01/2024 22:59;4,86
ZIPAQUIRA - URBANO;6/01/2024 21:00;6/01/2024 21:59;5,81
ZIPAQUIRA - URBANO;6/01/2024 20:00;6/01/2024 20:59;7,11
ZIPAQUIRA - URBANO;6/01/2024 19:00;6/01/2024 19:59;8
ZIPAQUIRA - URBANO;6/01/2024 18:00;6/01/2024 18:59;5,87
ZIPAQUIRA - URBANO;6/01/2024 17:00;6/01/2024 17:59;3,53
ZIPAQUIRA - URBANO;6/01/2024 16:00;6/01/2024 16:59;3,93
ZIPAQUIRA - URBANO;6/01/2024 15:00;6/01/2024 15:59;3,43
ZIPAQUIRA - URBANO;6/01/2024 14:00;6/01/2024 14:59;2,92
ZIPAQUIRA - URBANO;6/01/2024 13:00;6/01/2024 13:59;3,39
ZIPAQUIRA - URBANO;6/01/2024 12:00;6/01/2024 12:59;5
ZIPAQUIRA - URBANO;6/01/2024 11:00;6/01/2024 11:59;7,61
ZIPAQUIRA - URBANO;6/01/2024 10:00;6/01/2024 10:59;17,99
ZIPAQUIRA - URBANO;6/01/2024 9:00;6/01/2024 9:59;19,41
ZIPAQUIRA - URBANO;6/01/2024 8:00;6/01/2024 8:59;23,41
ZIPAQUIRA - URBANO;6/01/2024 7:00;6/01/2024 7:59;23,14
ZIPAQUIRA - URBANO;6/01/2024 6:00;6/01/2024 6:59;17,8
ZIPAQUIRA - URBANO;6/01/2024 5:00;6/01/2024 5:59;10,91
ZIPAQUIRA - URBANO;6/01/2024 4:00;6/01/2024 4:59;9,12
ZIPAQUIRA - URBANO;6/01/2024 3:00;6/01/2024 3:59;10,98
ZIPAQUIRA - URBANO;6/01/2024 2:00;6/01/2024 2:59;8,68
ZIPAQUIRA - URBANO;6/01/2024 1:00;6/01/2024 1:59;9,71
ZIPAQUIRA - URBANO;6/01/2024 0:00;6/01/2024 0:59;8,1
ZIPAQUIRA - URBANO;5/01/2024 23:00;5/01/2024 23:59;8,39
ZIPAQUIRA - URBANO;5/01/2024 22:00;5/01/2024 22:59;9,15
ZIPAQUIRA - URBANO;5/01/2024 21:00;5/01/2024 21:59;9,25
ZIPAQUIRA - URBANO;5/01/2024 20:00;5/01/2024 20:59;8,46
ZIPAQUIRA - URBANO;5/01/2024 19:00;5/01/2024 19:59;7,74
ZIPAQUIRA - URBANO;5/01/2024 18:00;5/01/2024 18:59;6,74
ZIPAQUIRA - URBANO;5/01/2024 17:00;5/01/2024 17:59;6,73
ZIPAQUIRA - URBANO;5/01/2024 16:00;5/01/2024 16:59;6,1
ZIPAQUIRA - URBANO;5/01/2024 15:00;5/01/2024 15:59;5,59
ZIPAQUIRA - URBANO;5/01/2024 14:00;5/01/2024 14:59;4,8
ZIPAQUIRA - URBANO;5/01/2024 13:00;5/01/2024 13:59;4,98
ZIPAQUIRA - URBANO;5/01/2024 12:00;5/01/2024 12:59;7,26
ZIPAQUIRA - URBANO;5/01/2024 11:00;5/01/2024 11:59;10,53
ZIPAQUIRA - URBANO;5/01/2024 10:00;5/01/2024 10:59;12,11
ZIPAQUIRA - URBANO;5/01/2024 9:00;5/01/2024 9:59;14,86
ZIPAQUIRA - URBANO;5/01/2024 8:00;5/01/2024 8:59;15,16
ZIPAQUIRA - URBANO;5/01/2024 7:00;5/01/2024 7:59;11,93
ZIPAQUIRA - URBANO;5/01/2024 6:00;5/01/2024 6:59;9,18
ZIPAQUIRA - URBANO;5/01/2024 5:00;5/01/2024 5:59;9,12
ZIPAQUIRA - URBANO;5/01/2024 4:00;5/01/2024 4:59;7,43
ZIPAQUIRA - URBANO;5/01/2024 3:00;5/01/2024 3:59;7,66
ZIPAQUIRA - URBANO;5/01/2024 2:00;5/01/2024 2:59;6,6
ZIPAQUIRA - URBANO;5/01/2024 1:00;5/01/2024 1:59;5,33
ZIPAQUIRA - URBANO;5/01/2024 0:00;5/01/2024 0:59;6,62
ZIPAQUIRA - URBANO;4/01/2024 23:00;4/01/2024 23:59;7,21
ZIPAQUIRA - URBANO;4/01/2024 22:00;4/01/2024 22:59;6,89
ZIPAQUIRA - URBANO;4/01/2024 21:00;4/01/2024 21:59;8,3
ZIPAQUIRA - URBANO;4/01/2024 20:00;4/01/2024 20:59;8,16
ZIPAQUIRA - URBANO;4/01/2024 19:00;4/01/2024 19:59;5,85
ZIPAQUIRA - URBANO;4/01/2024 18:00;4/01/2024 18:59;4,97
ZIPAQUIRA - URBANO;4/01/2024 17:00;4/01/2024 17:59;4,38
ZIPAQUIRA - URBANO;4/01/2024 16:00;4/01/2024 16:59;3,6
ZIPAQUIRA - URBANO;4/01/2024 15:00;4/01/2024 15:59;2,77
ZIPAQUIRA - URBANO;4/01/2024 14:00;4/01/2024 14:59;3,48
ZIPAQUIRA - URBANO;4/01/2024 13:00;4/01/2024 13:59;4,66
ZIPAQUIRA - URBANO;4/01/2024 12:00;4/01/2024 12:59;5,02
ZIPAQUIRA - URBANO;4/01/2024 11:00;4/01/2024 11:59;6,1
ZIPAQUIRA - URBANO;4/01/2024 10:00;4/01/2024 10:59;10,82
ZIPAQUIRA - URBANO;4/01/2024 9:00;4/01/2024 9:59;18,39
ZIPAQUIRA - URBANO;4/01/2024 8:00;4/01/2024 8:59;20,08
ZIPAQUIRA - URBANO;4/01/2024 7:00;4/01/2024 7:59;14,47
ZIPAQUIRA - URBANO;4/01/2024 6:00;4/01/2024 6:59;11,27
ZIPAQUIRA - URBANO;4/01/2024 5:00;4/01/2024 5:59;7,88
ZIPAQUIRA - URBANO;4/01/2024 4:00;4/01/2024 4:59;4,2
ZIPAQUIRA - URBANO;4/01/2024 3:00;4/01/2024 3:59;5,19
ZIPAQUIRA - URBANO;4/01/2024 2:00;4/01/2024 2:59;3,02
ZIPAQUIRA - URBANO;4/01/2024 1:00;4/01/2024 1:59;3,93
ZIPAQUIRA - URBANO;4/01/2024 0:00;4/01/2024 0:59;4,89
ZIPAQUIRA - URBANO;3/01/2024 23:00;3/01/2024 23:59;5,23
ZIPAQUIRA - URBANO;3/01/2024 22:00;3/01/2024 22:59;6,01
ZIPAQUIRA - URBANO;3/01/2024 21:00;3/01/2024 21:59;6,27
ZIPAQUIRA - URBANO;3/01/2024 20:00;3/01/2024 20:59;6,05
ZIPAQUIRA - URBANO;3/01/2024 19:00;3/01/2024 19:59;6,3
ZIPAQUIRA - URBANO;3/01/2024 18:00;3/01/2024 18:59;4,98
ZIPAQUIRA - URBANO;3/01/2024 17:00;3/01/2024 17:59;5,34
ZIPAQUIRA - URBANO;3/01/2024 16:00;3/01/2024 16:59;3,93
ZIPAQUIRA - URBANO;3/01/2024 15:00;3/01/2024 15:59;4,25
ZIPAQUIRA - URBANO;3/01/2024 14:00;3/01/2024 14:59;5,04
ZIPAQUIRA - URBANO;3/01/2024 13:00;3/01/2024 13:59;4,81
ZIPAQUIRA - URBANO;3/01/2024 12:00;3/01/2024 12:59;5,15
ZIPAQUIRA - URBANO;3/01/2024 11:00;3/01/2024 11:59;5,98
ZIPAQUIRA - URBANO;3/01/2024 10:00;3/01/2024 10:59;9,67
ZIPAQUIRA - URBANO;3/01/2024 9:00;3/01/2024 9:59;15,08
ZIPAQUIRA - URBANO;3/01/2024 8:00;3/01/2024 8:59;14,77
ZIPAQUIRA - URBANO;3/01/2024 7:00;3/01/2024 7:59;19,19
ZIPAQUIRA - URBANO;3/01/2024 6:00;3/01/2024 6:59;15,27
ZIPAQUIRA - URBANO;3/01/2024 5:00;3/01/2024 5:59;8,29
ZIPAQUIRA - URBANO;3/01/2024 4:00;3/01/2024 4:59;8,98
ZIPAQUIRA - URBANO;3/01/2024 3:00;3/01/2024 3:59;7,26
ZIPAQUIRA - URBANO;3/01/2024 2:00;3/01/2024 2:59;5,96
ZIPAQUIRA - URBANO;3/01/2024 1:00;3/01/2024 1:59;6,29
ZIPAQUIRA - URBANO;3/01/2024 0:00;3/01/2024 0:59;9,27
ZIPAQUIRA - URBANO;2/01/2024 23:00;2/01/2024 23:59;8,68
ZIPAQUIRA - URBANO;2/01/2024 22:00;2/01/2024 22:59;7,54
ZIPAQUIRA - URBANO;2/01/2024 21:00;2/01/2024 21:59;8,08
ZIPAQUIRA - URBANO;2/01/2024 20:00;2/01/2024 20:59;8,1
ZIPAQUIRA - URBANO;2/01/2024 19:00;2/01/2024 19:59;7,54
ZIPAQUIRA - URBANO;2/01/2024 18:00;2/01/2024 18:59;7,47
ZIPAQUIRA - URBANO;2/01/2024 17:00;2/01/2024 17:59;5,06
ZIPAQUIRA - URBANO;2/01/2024 16:00;2/01/2024 16:59;4,46
ZIPAQUIRA - URBANO;2/01/2024 15:00;2/01/2024 15:59;4,02
ZIPAQUIRA - URBANO;2/01/2024 14:00;2/01/2024 14:59;4,4
ZIPAQUIRA - URBANO;2/01/2024 13:00;2/01/2024 13:59;5,6
ZIPAQUIRA - URBANO;2/01/2024 12:00;2/01/2024 12:59;6,97
ZIPAQUIRA - URBANO;2/01/2024 11:00;2/01/2024 11:59;8,1
ZIPAQUIRA - URBANO;2/01/2024 10:00;2/01/2024 10:59;9,88
ZIPAQUIRA - URBANO;2/01/2024 9:00;2/01/2024 9:59;13,51
ZIPAQUIRA - URBANO;2/01/2024 8:00;2/01/2024 8:59;10,49
ZIPAQUIRA - URBANO;2/01/2024 7:00;2/01/2024 7:59;12,4
ZIPAQUIRA - URBANO;2/01/2024 6:00;2/01/2024 6:59;11,64
ZIPAQUIRA - URBANO;2/01/2024 5:00;2/01/2024 5:59;10,16
ZIPAQUIRA - URBANO;2/01/2024 4:00;2/01/2024 4:59;9,06
ZIPAQUIRA - URBANO;2/01/2024 3:00;2/01/2024 3:59;10,01
ZIPAQUIRA - URBANO;2/01/2024 2:00;2/01/2024 2:59;9,39
ZIPAQUIRA - URBANO;2/01/2024 1:00;2/01/2024 1:59;8,57
ZIPAQUIRA - URBANO;2/01/2024 0:00;2/01/2024 0:59;7,73
ZIPAQUIRA - URBANO;1/01/2024 23:00;1/01/2024 23:59;7,79
ZIPAQUIRA - URBANO;1/01/2024 22:00;1/01/2024 22:59;9,02
ZIPAQUIRA - URBANO;1/01/2024 21:00;1/01/2024 21:59;10,22
ZIPAQUIRA - URBANO;1/01/2024 20:00;1/01/2024 20:59;8,14
ZIPAQUIRA - URBANO;1/01/2024 19:00;1/01/2024 19:59;6,72
ZIPAQUIRA - URBANO;1/01/2024 18:00;1/01/2024 18:59;4,96
ZIPAQUIRA - URBANO;1/01/2024 17:00;1/01/2024 17:59;3,52
ZIPAQUIRA - URBANO;1/01/2024 16:00;1/01/2024 16:59;3
ZIPAQUIRA - URBANO;1/01/2024 15:00;1/01/2024 15:59;3,2
ZIPAQUIRA - URBANO;1/01/2024 14:00;1/01/2024 14:59;3,88
ZIPAQUIRA - URBANO;1/01/2024 13:00;1/01/2024 13:59;4,25
ZIPAQUIRA - URBANO;1/01/2024 12:00;1/01/2024 12:59;3,71
ZIPAQUIRA - URBANO;1/01/2024 11:00;1/01/2024 11:59;7,5
ZIPAQUIRA - URBANO;1/01/2024 10:00;1/01/2024 10:59;20,82
ZIPAQUIRA - URBANO;1/01/2024 9:00;1/01/2024 9:59;34,66
ZIPAQUIRA - URBANO;1/01/2024 8:00;1/01/2024 8:59;35,99
ZIPAQUIRA - URBANO;1/01/2024 7:00;1/01/2024 7:59;33,58
ZIPAQUIRA - URBANO;1/01/2024 6:00;1/01/2024 6:59;34,29
ZIPAQUIRA - URBANO;1/01/2024 5:00;1/01/2024 5:59;38,11
ZIPAQUIRA - URBANO;1/01/2024 4:00;1/01/2024 4:59;35,35
ZIPAQUIRA - URBANO;1/01/2024 3:00;1/01/2024 3:59;43,87
ZIPAQUIRA - URBANO;1/01/2024 2:00;1/01/2024 2:59;62,03
ZIPAQUIRA - URBANO;1/01/2024 1:00;1/01/2024 1:59;56,28
ZIPAQUIRA - URBANO;1/01/2024 0:00;1/01/2024 0:59;20,29
ZIPAQUIRA - URBANO;31/12/2023 22:00;31/12/2023 22:59;19,13
ZIPAQUIRA - URBANO;31/12/2023 21:00;31/12/2023 21:59;21,88
ZIPAQUIRA - URBANO;31/12/2023 20:00;31/12/2023 20:59;16,59
ZIPAQUIRA - URBANO;31/12/2023 19:00;31/12/2023 19:59;10,08
ZIPAQUIRA - URBANO;31/12/2023 18:00;31/12/2023 18:59;7,23
ZIPAQUIRA - URBANO;31/12/2023 17:00;31/12/2023 17:59;4,05
ZIPAQUIRA - URBANO;31/12/2023 15:00;31/12/2023 15:59;5,35
ZIPAQUIRA - URBANO;31/12/2023 14:00;31/12/2023 14:59;4,93
ZIPAQUIRA - URBANO;31/12/2023 13:00;31/12/2023 13:59;5,31
ZIPAQUIRA - URBANO;31/12/2023 12:00;31/12/2023 12:59;7,88
ZIPAQUIRA - URBANO;31/12/2023 11:00;31/12/2023 11:59;6,6
ZIPAQUIRA - URBANO;31/12/2023 10:00;31/12/2023 10:59;8,16
ZIPAQUIRA - URBANO;31/12/2023 9:00;31/12/2023 9:59;9,2
ZIPAQUIRA - URBANO;31/12/2023 8:00;31/12/2023 8:59;11,12
ZIPAQUIRA - URBANO;31/12/2023 7:00;31/12/2023 7:59;10,39
ZIPAQUIRA - URBANO;31/12/2023 6:00;31/12/2023 6:59;11,03
ZIPAQUIRA - URBANO;31/12/2023 5:00;31/12/2023 5:59;8,21
ZIPAQUIRA - URBANO;31/12/2023 4:00;31/12/2023 4:59;9,16
ZIPAQUIRA - URBANO;31/12/2023 3:00;31/12/2023 3:59;9,08
ZIPAQUIRA - URBANO;31/12/2023 2:00;31/12/2023 2:59;9,26
ZIPAQUIRA - URBANO;31/12/2023 1:00;31/12/2023 1:59;11,5
ZIPAQUIRA - URBANO;31/12/2023 0:00;31/12/2023 0:59;9,1
ZIPAQUIRA - URBANO;30/12/2023 23:00;30/12/2023 23:59;7,08
ZIPAQUIRA - URBANO;30/12/2023 22:00;30/12/2023 22:59;7,04
ZIPAQUIRA - URBANO;30/12/2023 21:00;30/12/2023 21:59;8,38
ZIPAQUIRA - URBANO;30/12/2023 20:00;30/12/2023 20:59;7,13
ZIPAQUIRA - URBANO;30/12/2023 19:00;30/12/2023 19:59;6,71
ZIPAQUIRA - URBANO;30/12/2023 18:00;30/12/2023 18:59;5,78
ZIPAQUIRA - URBANO;30/12/2023 17:00;30/12/2023 17:59;5,28
ZIPAQUIRA - URBANO;30/12/2023 16:00;30/12/2023 16:59;4,94
ZIPAQUIRA - URBANO;30/12/2023 15:00;30/12/2023 15:59;6,28
ZIPAQUIRA - URBANO;30/12/2023 14:00;30/12/2023 14:59;5,37
ZIPAQUIRA - URBANO;30/12/2023 13:00;30/12/2023 13:59;4,33
ZIPAQUIRA - URBANO;30/12/2023 12:00;30/12/2023 12:59;5
ZIPAQUIRA - URBANO;30/12/2023 11:00;30/12/2023 11:59;4,9
ZIPAQUIRA - URBANO;30/12/2023 10:00;30/12/2023 10:59;6,6
ZIPAQUIRA - URBANO;30/12/2023 9:00;30/12/2023 9:59;10,08
ZIPAQUIRA - URBANO;30/12/2023 8:00;30/12/2023 8:59;14,52
ZIPAQUIRA - URBANO;30/12/2023 7:00;30/12/2023 7:59;13,51
ZIPAQUIRA - URBANO;30/12/2023 6:00;30/12/2023 6:59;11,74
ZIPAQUIRA - URBANO;30/12/2023 5:00;30/12/2023 5:59;9,14
ZIPAQUIRA - URBANO;30/12/2023 4:00;30/12/2023 4:59;9,14
ZIPAQUIRA - URBANO;30/12/2023 3:00;30/12/2023 3:59;7,98
ZIPAQUIRA - URBANO;30/12/2023 2:00;30/12/2023 2:59;6,99
ZIPAQUIRA - URBANO;30/12/2023 1:00;30/12/2023 1:59;6,07
ZIPAQUIRA - URBANO;30/12/2023 0:00;30/12/2023 0:59;6,29
ZIPAQUIRA - URBANO;29/12/2023 23:00;29/12/2023 23:59;7,09
ZIPAQUIRA - URBANO;29/12/2023 22:00;29/12/2023 22:59;11,29
ZIPAQUIRA - URBANO;29/12/2023 21:00;29/12/2023 21:59;11,17
ZIPAQUIRA - URBANO;29/12/2023 20:00;29/12/2023 20:59;7,6
ZIPAQUIRA - URBANO;29/12/2023 19:00;29/12/2023 19:59;7,65
ZIPAQUIRA - URBANO;29/12/2023 18:00;29/12/2023 18:59;6,06
ZIPAQUIRA - URBANO;29/12/2023 17:00;29/12/2023 17:59;8,15
ZIPAQUIRA - URBANO;29/12/2023 16:00;29/12/2023 16:59;4,93
ZIPAQUIRA - URBANO;29/12/2023 15:00;29/12/2023 15:59;3,48
ZIPAQUIRA - URBANO;29/12/2023 14:00;29/12/2023 14:59;4,12
ZIPAQUIRA - URBANO;29/12/2023 13:00;29/12/2023 13:59;4,54
ZIPAQUIRA - URBANO;29/12/2023 12:00;29/12/2023 12:59;5,62
ZIPAQUIRA - URBANO;29/12/2023 11:00;29/12/2023 11:59;5,1
ZIPAQUIRA - URBANO;29/12/2023 10:00;29/12/2023 10:59;10,16
ZIPAQUIRA - URBANO;29/12/2023 9:00;29/12/2023 9:59;13,33
ZIPAQUIRA - URBANO;29/12/2023 8:00;29/12/2023 8:59;12,8
ZIPAQUIRA - URBANO;29/12/2023 7:00;29/12/2023 7:59;11,25
ZIPAQUIRA - URBANO;29/12/2023 6:00;29/12/2023 6:59;9,77
ZIPAQUIRA - URBANO;29/12/2023 5:00;29/12/2023 5:59;5,03
ZIPAQUIRA - URBANO;29/12/2023 4:00;29/12/2023 4:59;4,42
ZIPAQUIRA - URBANO;29/12/2023 3:00;29/12/2023 3:59;4,35
ZIPAQUIRA - URBANO;29/12/2023 2:00;29/12/2023 2:59;4,94
ZIPAQUIRA - URBANO;29/12/2023 1:00;29/12/2023 1:59;4,33
ZIPAQUIRA - URBANO;29/12/2023 0:00;29/12/2023 0:59;6,27
ZIPAQUIRA - URBANO;28/12/2023 23:00;28/12/2023 23:59;5,29
ZIPAQUIRA - URBANO;28/12/2023 22:00;28/12/2023 22:59;5,08
ZIPAQUIRA - URBANO;28/12/2023 21:00;28/12/2023 21:59;4,62
ZIPAQUIRA - URBANO;28/12/2023 20:00;28/12/2023 20:59;3,59
ZIPAQUIRA - URBANO;28/12/2023 17:00;28/12/2023 17:59;6,01
ZIPAQUIRA - URBANO;28/12/2023 16:00;28/12/2023 16:59;4,33
ZIPAQUIRA - URBANO;28/12/2023 15:00;28/12/2023 15:59;2,93
ZIPAQUIRA - URBANO;28/12/2023 14:00;28/12/2023 14:59;3,95
ZIPAQUIRA - URBANO;28/12/2023 13:00;28/12/2023 13:59;5,3
ZIPAQUIRA - URBANO;28/12/2023 12:00;28/12/2023 12:59;8,25
ZIPAQUIRA - URBANO;28/12/2023 11:00;28/12/2023 11:59;7,57
ZIPAQUIRA - URBANO;28/12/2023 9:00;28/12/2023 9:59;13,25
ZIPAQUIRA - URBANO;28/12/2023 8:00;28/12/2023 8:59;15,87
ZIPAQUIRA - URBANO;28/12/2023 7:00;28/12/2023 7:59;17,82
ZIPAQUIRA - URBANO;28/12/2023 6:00;28/12/2023 6:59;12,18
ZIPAQUIRA - URBANO;28/12/2023 5:00;28/12/2023 5:59;11,95
ZIPAQUIRA - URBANO;28/12/2023 4:00;28/12/2023 4:59;9,78
ZIPAQUIRA - URBANO;28/12/2023 3:00;28/12/2023 3:59;9,03
ZIPAQUIRA - URBANO;28/12/2023 2:00;28/12/2023 2:59;8,88
ZIPAQUIRA - URBANO;28/12/2023 1:00;28/12/2023 1:59;8,26
ZIPAQUIRA - URBANO;28/12/2023 0:00;28/12/2023 0:59;8,51
ZIPAQUIRA - URBANO;27/12/2023 23:00;27/12/2023 23:59;9,56
ZIPAQUIRA - URBANO;27/12/2023 22:00;27/12/2023 22:59;10,37
ZIPAQUIRA - URBANO;27/12/2023 21:00;27/12/2023 21:59;10,37
ZIPAQUIRA - URBANO;27/12/2023 20:00;27/12/2023 20:59;8,38
ZIPAQUIRA - URBANO;27/12/2023 19:00;27/12/2023 19:59;5,65
ZIPAQUIRA - URBANO;27/12/2023 18:00;27/12/2023 18:59;6,9
ZIPAQUIRA - URBANO;27/12/2023 17:00;27/12/2023 17:59;3,25
ZIPAQUIRA - URBANO;27/12/2023 16:00;27/12/2023 16:59;2,71
ZIPAQUIRA - URBANO;27/12/2023 15:00;27/12/2023 15:59;2,54
ZIPAQUIRA - URBANO;27/12/2023 14:00;27/12/2023 14:59;2,8
ZIPAQUIRA - URBANO;27/12/2023 13:00;27/12/2023 13:59;2,72
ZIPAQUIRA - URBANO;27/12/2023 12:00;27/12/2023 12:59;5,74
ZIPAQUIRA - URBANO;27/12/2023 11:00;27/12/2023 11:59;4,61
ZIPAQUIRA - URBANO;27/12/2023 10:00;27/12/2023 10:59;9,54
ZIPAQUIRA - URBANO;27/12/2023 9:00;27/12/2023 9:59;7,71
ZIPAQUIRA - URBANO;27/12/2023 8:00;27/12/2023 8:59;11,2
ZIPAQUIRA - URBANO;27/12/2023 7:00;27/12/2023 7:59;8,53
ZIPAQUIRA - URBANO;27/12/2023 6:00;27/12/2023 6:59;7,69
ZIPAQUIRA - URBANO;27/12/2023 5:00;27/12/2023 5:59;4,43
ZIPAQUIRA - URBANO;27/12/2023 4:00;27/12/2023 4:59;5,56
ZIPAQUIRA - URBANO;27/12/2023 3:00;27/12/2023 3:59;4,18
ZIPAQUIRA - URBANO;27/12/2023 2:00;27/12/2023 2:59;3,96
ZIPAQUIRA - URBANO;27/12/2023 1:00;27/12/2023 1:59;2,2
ZIPAQUIRA - URBANO;27/12/2023 0:00;27/12/2023 0:59;1,93
ZIPAQUIRA - URBANO;26/12/2023 23:00;26/12/2023 23:59;3,19
ZIPAQUIRA - URBANO;26/12/2023 22:00;26/12/2023 22:59;2,39
ZIPAQUIRA - URBANO;26/12/2023 21:00;26/12/2023 21:59;2,27
ZIPAQUIRA - URBANO;26/12/2023 20:00;26/12/2023 20:59;3,92
ZIPAQUIRA - URBANO;26/12/2023 19:00;26/12/2023 19:59;2,77
ZIPAQUIRA - URBANO;26/12/2023 18:00;26/12/2023 18:59;3,45
ZIPAQUIRA - URBANO;26/12/2023 17:00;26/12/2023 17:59;3,1
ZIPAQUIRA - URBANO;26/12/2023 16:00;26/12/2023 16:59;2,98
ZIPAQUIRA - URBANO;26/12/2023 15:00;26/12/2023 15:59;3,32
ZIPAQUIRA - URBANO;26/12/2023 14:00;26/12/2023 14:59;3,18
ZIPAQUIRA - URBANO;26/12/2023 13:00;26/12/2023 13:59;3,59
ZIPAQUIRA - URBANO;26/12/2023 12:00;26/12/2023 12:59;3,44
ZIPAQUIRA - URBANO;26/12/2023 11:00;26/12/2023 11:59;4,23
ZIPAQUIRA - URBANO;26/12/2023 10:00;26/12/2023 10:59;4,11
ZIPAQUIRA - URBANO;26/12/2023 9:00;26/12/2023 9:59;5,03
ZIPAQUIRA - URBANO;26/12/2023 8:00;26/12/2023 8:59;6,35
ZIPAQUIRA - URBANO;26/12/2023 7:00;26/12/2023 7:59;6,89
ZIPAQUIRA - URBANO;26/12/2023 6:00;26/12/2023 6:59;6,32
ZIPAQUIRA - URBANO;26/12/2023 5:00;26/12/2023 5:59;5,41
ZIPAQUIRA - URBANO;26/12/2023 4:00;26/12/2023 4:59;4,76
ZIPAQUIRA - URBANO;26/12/2023 3:00;26/12/2023 3:59;4,24
ZIPAQUIRA - URBANO;26/12/2023 2:00;26/12/2023 2:59;2,55
ZIPAQUIRA - URBANO;26/12/2023 1:00;26/12/2023 1:59;2,47
ZIPAQUIRA - URBANO;26/12/2023 0:00;26/12/2023 0:59;1,93
ZIPAQUIRA - URBANO;25/12/2023 23:00;25/12/2023 23:59;2,17
ZIPAQUIRA - URBANO;25/12/2023 22:00;25/12/2023 22:59;2,81
ZIPAQUIRA - URBANO;25/12/2023 21:00;25/12/2023 21:59;3,96
ZIPAQUIRA - URBANO;25/12/2023 20:00;25/12/2023 20:59;3,53
ZIPAQUIRA - URBANO;25/12/2023 19:00;25/12/2023 19:59;3,79
ZIPAQUIRA - URBANO;25/12/2023 18:00;25/12/2023 18:59;3,86
ZIPAQUIRA - URBANO;25/12/2023 17:00;25/12/2023 17:59;3,36
ZIPAQUIRA - URBANO;25/12/2023 16:00;25/12/2023 16:59;3,04
ZIPAQUIRA - URBANO;25/12/2023 15:00;25/12/2023 15:59;3,1
ZIPAQUIRA - URBANO;25/12/2023 14:00;25/12/2023 14:59;2,97
ZIPAQUIRA - URBANO;25/12/2023 13:00;25/12/2023 13:59;2,63
ZIPAQUIRA - URBANO;25/12/2023 12:00;25/12/2023 12:59;3,36
ZIPAQUIRA - URBANO;25/12/2023 11:00;25/12/2023 11:59;4,75
